Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
Puyo Pop Fever,GameCube,2004.0,Miscellaneous,Sega  ,0.01,0.0,0.0,0.0,0.01,72.0,18.0,8.4,7.0,Sonic Team,E
Egg Mania: Eggstreme Madness,Xbox,2002.0,Miscellaneous,Kemco  ,0.01,0.0,0.0,0.0,0.01,58.0,7.0,,,HotGen,E
Jewel Quest II,PC,2007.0,Miscellaneous,iWin   ,0.0,0.01,0.0,0.0,0.01,,,,,iWin,E
Smiley World: Island Challenge,DS,2009.0,Adventure,Zoo Digital Publishing  ,0.01,0.0,0.0,0.0,0.01,,,,,Frame Studios Interactive,E
Dark Parables: The Exiled Prince,PC,2011.0,Miscellaneous,Unknown  ,0.0,0.01,0.0,0.0,0.01,,,,,Blue Tea Games,E10+
Groovin' Blocks,Wii,2009.0,Action,Zoo Games  ,0.01,0.0,0.0,0.0,0.01,75.0,13.0,8.5,6.0,Empty Clip Studios,E
Double Sequence: The Q-Virus Invasion,DS,2008.0,Miscellaneous,"Destination Software, Inc  ",0.01,0.0,0.0,0.0,0.01,37.0,4.0,,,Next Wave Team,E
Tringo,Game Boy Advance,2006.0,Miscellaneous,Crave Entertainment  ,0.01,0.0,0.0,0.0,0.01,,,,,Crave,E
The Humans: Meet the Ancestors!,DS,2009.0,Miscellaneous,Deep Silver  ,0.01,0.0,0.0,0.0,0.01,,,,,Blue Monkey Studios,E
Whac-A-Mole,Game Boy Advance,2005.0,Miscellaneous,Activision  ,0.01,0.0,0.0,0.0,0.01,,,,,DC Studios,E
Monster Bomber,DS,2006.0,Miscellaneous,Majesco  ,0.01,0.0,0.0,0.0,0.01,55.0,6.0,,,Taito Corporation,E
Super Bubble Pop,Xbox,2002.0,Miscellaneous,Jaleco  ,0.01,0.0,0.0,0.0,0.01,42.0,6.0,,,Runecraft,E
Luxor: Pharaoh's Challenge,DS,2007.0,Miscellaneous,Mumbo Jumbo  ,0.0,0.01,0.0,0.0,0.01,,,,,"Mac Play, MacPlay",E
Egg Mania: Eggstreme Madness,GameCube,2002.0,Miscellaneous,Kemco  ,0.01,0.0,0.0,0.0,0.01,64.0,7.0,8.0,4.0,Kemco,E
Legends of Oz: Dorothy's Return,3DS,2014.0,Action,GameMill  ,0.0,0.01,0.0,0.0,0.01,,,,,Black Lantern Studios,E
Balloon Pop 2,3DS,2012.0,Action,UFO Interactive  ,0.01,0.0,0.0,0.0,0.01,,,,,UFO Interactive,E
Bookworm Deluxe,PC,2006.0,Miscellaneous,PopCap Games  ,0.01,0.0,0.0,0.0,0.01,,,8.3,9.0,PopCap,E
Bust-A-Move 3000,GameCube,2003.0,Miscellaneous,Ubisoft  ,0.01,0.0,0.0,0.0,0.01,53.0,4.0,,,Taito Corporation,E
Mega Brain Boost,DS,2008.0,Miscellaneous,Majesco  ,0.01,0.0,0.0,0.0,0.01,48.0,10.0,,,Interchannel-Holon,E
Smiley World: Island Challenge,Wii,2009.0,Adventure,Zoo Digital Publishing  ,0.01,0.0,0.0,0.0,0.01,,,,,Frame Studios Interactive,E
Zuma's Revenge!,PC,2009.0,Miscellaneous,PopCap Games  ,0.01,0.0,0.0,0.0,0.01,78.0,17.0,7.6,50.0,PopCap,E
Lemmings Revolution,PC,2000.0,Miscellaneous,Take-Two Interactive  ,0.0,0.01,0.0,0.0,0.01,,,6.8,4.0,Psygnosis,E
Bermuda Triangle: Saving the Coral,DS,2010.0,Miscellaneous,Storm City Games  ,0.01,0.0,0.0,0.0,0.01,60.0,8.0,,,Storm City Games,E
Rain Drops,DS,2008.0,Miscellaneous,UFO Interactive  ,0.01,0.0,0.0,0.0,0.01,,,,,"CyberPlanet Interactive Public Co., Ltd., CyberPlanet Interactive",E
Capcom Puzzle World,PSP,2007.0,Miscellaneous,Capcom  ,0.01,0.0,0.0,0.0,0.01,65.0,31.0,,,Capcom,E
Challenge Me: Word Puzzles,Wii,2011.0,Miscellaneous,O-Games  ,0.0,0.0,0.0,0.0,0.01,,,,,"O-Games, Slam Productions",E10+
Chainz Galaxy,PC,2011.0,Action,Mumbo Jumbo  ,0.0,0.01,0.0,0.0,0.01,,,,,MumboJumbo,E
Bermuda Triangle: Saving the Coral,Wii,2009.0,Miscellaneous,Storm City Games  ,0.01,0.0,0.0,0.0,0.01,,,,,Storm City Games,E
Monster Frenzy,DS,2010.0,Miscellaneous,Zoo Games  ,0.01,0.0,0.0,0.0,0.01,,,,,Bluestone Interactive,E
Photo Phantasy,DS,2011.0,Miscellaneous,Zoo Games  ,0.01,0.0,0.0,0.0,0.01,,,,,7Raven Studios,E
Tetris Ultimate,3DS,2014.0,Puzzle,Ubisoft  ,0.0,0.01,0.0,0.0,0.01,68.0,12.0,4.4,18.0,"Ubisoft, Ubisoft San Francisco",E
Mean Girls,DS,2010.0,Miscellaneous,505 Games  ,0.01,0.0,0.0,0.0,0.01,,,,,505 Games,E10+
7 Wonders of the Ancient World,PC,2007.0,Miscellaneous,Mumbo Jumbo  ,0.0,0.01,0.0,0.0,0.01,,,,,Hot Lava Games,E
Neopets Puzzle Adventure,PC,2008.0,Miscellaneous,Capcom  ,0.0,0.0,0.0,0.0,0.01,,,,,Infinite Interactive,E
th!nk Logic Trainer: Kids,DS,2009.0,Miscellaneous,Conspiracy Entertainment  ,0.01,0.0,0.0,0.0,0.01,,,,,Conspiracy Entertainment,E
Matchstick,DS,2008.0,Miscellaneous,DreamCatcher Interactive  ,0.0,0.0,0.0,0.0,0.01,,,,,New,E
Gothic Fiction: Dark Saga,PC,2015.0,Puzzle,Big Fish Games  ,0.0,0.01,0.0,0.0,0.01,,,,,ERS Game Studios,
Challenge Me: Word Puzzles,PC,2011.0,Miscellaneous,O-Games  ,0.0,0.0,0.0,0.0,0.01,,,,,O-Games,E10+
Mystic Gateways: The Celestial Quest,PC,2015.0,Puzzle,Big Fish Games  ,0.0,0.0,0.0,0.0,0.01,,,,,Radon Labs,
Need for Speed Underground,PlayStation 2,2003.0,Driving,Electronic Arts  ,3.27,2.83,0.08,1.02,7.2,85.0,33.0,8.6,244.0,EA Black Box,E
Need for Speed Underground 2,PlayStation 2,2004.0,Driving,Electronic Arts  ,2.71,3.02,0.08,1.09,6.9,82.0,39.0,8.6,214.0,EA Canada,E
Forza Motorsport 3,Xbox 360,2009.0,Driving,Microsoft Game Studios  ,2.99,1.9,0.1,0.51,5.5,92.0,90.0,8.1,562.0,Turn 10,E
Crash Team Racing,PlayStation,1999.0,Driving,Sony Computer Entertainment  ,2.57,1.57,0.44,0.21,4.79,88.0,20.0,9.0,501.0,Naughty Dog,E
The Simpsons: Hit & Run,PlayStation 2,2003.0,Driving,VU Games  ,1.73,2.19,0.0,0.79,4.7,78.0,35.0,8.6,206.0,Radical Entertainment,T
Forza Motorsport 4,Xbox 360,2011.0,Driving,Microsoft Studios  ,2.08,1.98,0.06,0.49,4.6,91.0,83.0,8.3,687.0,Turn 10,E
Forza Motorsport 2,Xbox 360,2007.0,Driving,Microsoft Game Studios  ,2.35,1.27,0.03,0.41,4.05,90.0,66.0,8.3,408.0,Turn 10,E
Gran Turismo Sport,PlayStation 4,2017.0,Racing,Sony Interactive Entertainment  ,0.63,2.35,0.24,0.54,3.77,75.0,83.0,6.1,1725.0,Polyphony Digital,E
Midnight Club 3: DUB Edition,PSP,2005.0,Driving,Rockstar Games  ,1.65,1.22,0.0,0.79,3.66,74.0,34.0,8.2,34.0,"Rockstar San Diego, Rockstar Leeds",E10+
Need for Speed III: Hot Pursuit,PlayStation,1998.0,Driving,Electronic Arts  ,2.14,0.86,0.0,0.13,3.12,88.0,13.0,,,EA Canada,E
Need for Speed: Hot Pursuit,PlayStation 3,2010.0,Driving,Electronic Arts  ,1.05,1.24,0.03,0.49,2.81,89.0,59.0,7.4,368.0,Criterion Games,E10+
Burnout 3: Takedown,PlayStation 2,2004.0,Driving,Electronic Arts  ,1.23,1.11,0.0,0.34,2.68,93.0,52.0,9.0,424.0,Criterion Games,T
Need for Speed: Shift,PlayStation 3,2009.0,Driving,Electronic Arts  ,0.69,1.4,0.04,0.52,2.65,84.0,55.0,6.9,142.0,Slightly Mad Studios,E
Midnight Club: Street Racing,PlayStation 2,2000.0,Driving,Rockstar Games  ,2.0,0.47,0.02,0.14,2.63,78.0,18.0,7.6,30.0,Angel Studios,T
Crazy Taxi,PlayStation 2,2001.0,Driving,Acclaim Entertainment  ,1.13,1.12,0.06,0.22,2.52,80.0,15.0,7.9,64.0,Acclaim Studios Cheltenham,T
Midnight Club: Los Angeles,PlayStation 3,2008.0,Driving,Rockstar Games  ,1.59,0.54,0.05,0.33,2.5,82.0,50.0,8.3,154.0,Rockstar San Diego,T
Pure,Xbox 360,2008.0,Driving,Disney Interactive Studios  ,1.38,0.84,0.0,0.25,2.47,85.0,55.0,7.8,94.0,Black Rock Studio,E
Need for Speed Carbon: Own the City,PSP,2006.0,Driving,Electronic Arts  ,0.87,0.97,0.0,0.58,2.42,73.0,14.0,8.0,56.0,EA Canada,E10+
ATV Offroad Fury,PlayStation 2,2001.0,Driving,Sony Computer Entertainment  ,2.07,0.26,0.0,0.08,2.41,82.0,16.0,8.4,59.0,Rainbow Studios,E
Forza Motorsport 5,Xbox One,2013.0,GT / Street,Microsoft Studios  ,1.28,0.9,0.01,0.21,2.4,79.0,76.0,6.0,1146.0,Turn 10,E
Midnight Club: Los Angeles,Xbox 360,2008.0,Driving,Rockstar Games  ,1.72,0.45,0.01,0.22,2.4,81.0,66.0,8.4,160.0,Rockstar San Diego,T
Need for Speed: High Stakes,PlayStation,1999.0,Driving,Electronic Arts  ,1.58,0.64,0.0,0.09,2.31,86.0,14.0,8.5,61.0,EA Canada,E
Need for Speed Underground 2,Xbox,2004.0,Driving,Electronic Arts  ,1.38,0.8,0.0,0.1,2.28,77.0,35.0,8.6,40.0,EA Canada,E
Need for Speed: Hot Pursuit,Xbox 360,2010.0,Driving,Electronic Arts  ,1.03,0.96,0.0,0.21,2.2,88.0,73.0,7.2,240.0,Criterion Games,E10+
ATV Offroad Fury 2,PlayStation 2,2002.0,Driving,Sony Computer Entertainment  ,1.92,0.2,0.0,0.06,2.18,82.0,26.0,8.7,36.0,Rainbow Studios,E
Project Gotham Racing,Xbox,2001.0,Driving,Microsoft  ,1.37,0.61,0.05,0.09,2.12,85.0,35.0,8.1,37.0,Bizarre Creations,E
Need for Speed: Hot Pursuit 2,PlayStation 2,2002.0,Driving,Electronic Arts  ,1.68,0.31,0.02,0.09,2.11,89.0,31.0,8.5,147.0,Black Box,E
Need for Speed: Most Wanted 5-1-0,PSP,2005.0,Driving,Electronic Arts  ,1.77,0.13,0.02,0.17,2.09,72.0,21.0,7.6,69.0,EA Canada,E10+
R4: Ridge Racer Type 4,PlayStation,1999.0,Driving,Namco  ,0.68,0.46,0.79,0.13,2.06,88.0,18.0,8.7,46.0,Namco,
Need for Speed: The Run,PlayStation 3,2011.0,Driving,Electronic Arts  ,0.58,1.05,0.03,0.35,2.01,64.0,48.0,6.4,206.0,"Black Box, EA Black Box",T
Crash Nitro Kart,PlayStation 2,2003.0,Driving,VU Games  ,0.74,1.01,0.0,0.2,1.95,69.0,24.0,7.9,120.0,Vicarious Visions,E
Burnout Paradise,PlayStation 3,2008.0,Driving,Electronic Arts  ,1.01,0.63,0.02,0.28,1.95,87.0,55.0,7.7,522.0,Criterion Games,E10+
Forza Horizon,Xbox 360,2012.0,Driving,Microsoft Studios  ,0.82,0.94,0.04,0.16,1.94,85.0,83.0,8.5,573.0,"Playground, Playground Games",T
MX Unleashed,PlayStation 2,2004.0,Driving,THQ  ,0.94,0.73,0.0,0.25,1.92,80.0,18.0,8.7,51.0,Rainbow Studios,E
Need for Speed: Shift,Xbox 360,2009.0,Driving,Electronic Arts  ,0.73,0.96,0.01,0.22,1.91,83.0,75.0,6.5,150.0,Slightly Mad Studios,E
Forza Horizon 4,Xbox One,2018.0,Racing,Microsoft Studios  ,0.74,0.95,0.01,0.15,1.84,92.0,88.0,8.2,1655.0,Playground Games,E
The Crew,PlayStation 4,2014.0,GT / Street,Ubisoft  ,0.44,1.04,0.03,0.27,1.79,61.0,60.0,5.3,648.0,"Ubisoft Reflections, Ivory Tower",T
Midnight Club II,PlayStation 2,2003.0,Driving,Rockstar Games  ,1.25,0.29,0.0,0.24,1.78,85.0,41.0,8.4,68.0,Rockstar San Diego,T
Need for Speed Underground,Xbox,2003.0,Driving,Electronic Arts  ,1.09,0.55,0.0,0.07,1.71,83.0,25.0,8.4,48.0,Electronic Arts,E
Spy Hunter,PlayStation 2,2001.0,Driving,Midway Games  ,1.13,0.32,0.0,0.22,1.67,84.0,28.0,8.2,16.0,Paradigm Entertainment,T
Need for Speed Carbon,Xbox 360,2006.0,Driving,Electronic Arts  ,0.76,0.69,0.02,0.18,1.65,77.0,52.0,6.7,101.0,EA Canada,E10+
Smuggler's Run,PlayStation 2,2000.0,Driving,Rockstar Games  ,0.77,0.6,0.0,0.2,1.56,79.0,21.0,6.9,23.0,Rockstar San Diego,T
Stuntman,PlayStation 2,2002.0,Driving,Atari  ,0.76,0.59,0.0,0.2,1.55,71.0,37.0,5.6,40.0,Reflections Interactive,T
Forza Motorsport 7,Xbox One,2017.0,Racing,Microsoft Studios  ,0.58,0.81,0.01,0.12,1.52,86.0,79.0,6.3,947.0,Turn 10,E
Sonic Rivals 2,PSP,2007.0,Driving,Sega  ,0.44,0.7,0.0,0.37,1.52,60.0,24.0,7.9,59.0,Backbone Entertainment,E
Tokyo Xtreme Racer Zero,PlayStation 2,2001.0,Driving,Crave Entertainment  ,0.66,0.52,0.15,0.17,1.5,76.0,15.0,8.8,64.0,Genki,E
Forza Horizon 2,Xbox One,2014.0,Driving,Microsoft Studios  ,0.56,0.79,0.01,0.11,1.46,86.0,85.0,8.3,1148.0,Playground Games,
Sonic Rivals,PSP,2006.0,Driving,Sega  ,0.73,0.43,0.0,0.28,1.44,64.0,25.0,7.7,63.0,Backbone Entertainment,E
Kinect Joy Ride,Xbox 360,2010.0,Driving,Microsoft Game Studios  ,0.92,0.39,0.0,0.12,1.43,52.0,46.0,5.1,22.0,BigPark,E
Twisted Metal: Black,PlayStation 2,2001.0,Driving,Sony Computer Entertainment  ,1.19,0.17,0.0,0.05,1.41,91.0,15.0,8.4,138.0,Incognito Inc.,M
NASCAR 2005: Chase for the Cup,PlayStation 2,2004.0,Driving,EA Sports  ,0.69,0.54,0.0,0.18,1.41,87.0,19.0,8.2,20.0,EA Tiburon,E
Colin McRae Rally 3,PlayStation 2,2003.0,Driving,Codemasters  ,0.03,1.05,0.02,0.3,1.4,86.0,25.0,7.6,34.0,Codemasters,E
Ridge Racer 7,PlayStation 3,2006.0,Driving,Namco Bandai  ,0.24,0.7,0.16,0.26,1.37,78.0,45.0,7.4,65.0,Namco Bandai Games,E
Need for Speed: The Run,Xbox 360,2011.0,Driving,Electronic Arts  ,0.63,0.57,0.0,0.16,1.37,68.0,65.0,6.3,185.0,"Black Box, EA Black Box",T
Burnout Paradise,Xbox 360,2008.0,Driving,Electronic Arts  ,0.63,0.57,0.01,0.14,1.35,88.0,68.0,7.0,319.0,Criterion Games,E10+
The Simpsons: Hit & Run,Xbox,2003.0,Driving,VU Games  ,0.7,0.58,0.0,0.07,1.35,81.0,30.0,8.5,50.0,Radical Entertainment,T
Test Drive,PlayStation 2,2002.0,Driving,Atari  ,0.95,0.21,0.01,0.18,1.34,73.0,19.0,7.4,27.0,Pitbull Syndicate,T
F1 2010,PlayStation 3,2010.0,Driving,Codemasters  ,0.25,0.75,0.08,0.26,1.34,84.0,46.0,8.1,93.0,Codemasters Birmingham,E
Need for Speed Carbon,PlayStation 2,2006.0,Driving,Electronic Arts  ,1.22,0.05,0.05,0.01,1.34,74.0,26.0,8.3,107.0,EA Canada,E10+
Corvette,PlayStation 2,2004.0,Driving,Global Star Software  ,0.65,0.51,0.0,0.17,1.33,57.0,15.0,6.3,25.0,Steel Monkeys,E
Need for Speed Underground Rivals,PSP,2005.0,Driving,Electronic Arts  ,0.69,0.38,0.02,0.24,1.32,74.0,36.0,8.2,54.0,Team Fusion,E
IHRA Drag Racing 2,PlayStation 2,2002.0,Driving,Bethesda Softworks  ,0.64,0.5,0.0,0.17,1.31,,,7.2,60.0,Bethesda Softworks,E
Burnout 3: Takedown,Xbox,2004.0,Driving,Electronic Arts  ,0.84,0.43,0.0,0.04,1.31,94.0,76.0,7.7,187.0,Criterion Games,T
Project CARS,PlayStation 4,2015.0,Driving,Bandai Namco Games  ,0.29,0.76,0.04,0.19,1.28,83.0,37.0,6.6,441.0,Slightly Mad Studios,E
Need for Speed Carbon,Wii,2006.0,Driving,Electronic Arts  ,0.45,0.66,0.02,0.15,1.28,67.0,21.0,7.5,29.0,EA Canada,E10+
Need for Speed: Most Wanted,Xbox 360,2005.0,Driving,Electronic Arts  ,1.0,0.13,0.02,0.1,1.25,83.0,54.0,8.6,189.0,EA Canada,T
Ridge Racer V,PlayStation 2,2000.0,Driving,Namco  ,0.24,0.19,0.75,0.06,1.24,78.0,20.0,7.5,11.0,Namco,E
Need for Speed Carbon,PlayStation 3,2006.0,Driving,Electronic Arts  ,0.49,0.51,0.03,0.2,1.24,75.0,31.0,7.4,67.0,EA Canada,E10+
NASCAR Thunder 2003,PlayStation 2,2002.0,Driving,EA Sports  ,0.6,0.46,0.0,0.16,1.22,84.0,16.0,8.7,19.0,EA Sports,E
Cars,PlayStation 2,2006.0,Driving,THQ  ,1.01,0.04,0.0,0.16,1.21,71.0,30.0,8.7,37.0,Rainbow Studios,E
Need for Speed Underground,GameCube,2003.0,Driving,Electronic Arts  ,0.69,0.48,0.01,0.03,1.21,83.0,24.0,8.1,60.0,Electronic Arts,E
ATV Offroad Fury 3,PlayStation 2,2004.0,Driving,Sony Computer Entertainment  ,1.0,0.04,0.0,0.16,1.2,78.0,37.0,7.9,20.0,Climax Group,E
F1 2011,PlayStation 3,2011.0,Driving,Codemasters  ,0.12,0.75,0.11,0.23,1.2,82.0,36.0,7.2,59.0,Codemasters,E
The Simpsons: Road Rage,Game Boy Advance,2003.0,Driving,THQ  ,0.86,0.32,0.0,0.02,1.19,55.0,14.0,7.2,11.0,Altron,E
Midnight Club 3: DUB Edition Remix,PlayStation 2,2006.0,Driving,Rockstar Games  ,0.97,0.04,0.0,0.16,1.16,85.0,19.0,8.8,95.0,Rockstar San Diego,E10+
NASCAR Thunder 2002,PlayStation 2,2001.0,Driving,EA Sports  ,0.57,0.44,0.0,0.15,1.16,85.0,17.0,8.5,22.0,EA Sports,E
Cars,Game Boy Advance,2006.0,Driving,THQ  ,0.81,0.3,0.0,0.02,1.13,50.0,8.0,5.0,11.0,Helixe,E
ModNation Racers,PlayStation 3,2010.0,Driving,Sony Computer Entertainment  ,0.5,0.4,0.06,0.16,1.13,82.0,85.0,8.4,233.0,United Front Games,E
Supercar Street Challenge,PlayStation 2,2001.0,Driving,Activision  ,0.55,0.43,0.0,0.14,1.12,57.0,15.0,7.2,10.0,Exakt,E
Sonic Free Riders,Xbox 360,2010.0,Sports,Sega  ,0.75,0.25,0.0,0.1,1.1,47.0,52.0,2.5,140.0,"Sega, Sonic Team",E
GRID,PlayStation 3,2008.0,Driving,Codemasters  ,0.31,0.57,0.03,0.19,1.1,87.0,39.0,8.0,125.0,Codemasters,E
NASCAR Thunder 2004,PlayStation 2,2003.0,Driving,EA Sports  ,0.53,0.41,0.0,0.14,1.08,88.0,15.0,8.6,85.0,EA Tiburon,E
Freekstyle,PlayStation 2,2002.0,Sports,EA Sports BIG   ,0.52,0.41,0.0,0.14,1.06,81.0,25.0,7.8,21.0,Page 44 Studios,E
DiRT 3,PlayStation 3,2011.0,Driving,Codemasters  ,0.27,0.58,0.01,0.2,1.06,87.0,52.0,7.2,130.0,Codemasters,T
Seek and Destroy,PlayStation 2,2002.0,Driving,Conspiracy Entertainment  ,0.52,0.4,0.0,0.14,1.06,63.0,9.0,8.9,14.0,Barnhouse Effect,T
DiRT,PlayStation 3,2007.0,Driving,Codemasters  ,0.16,0.66,0.0,0.23,1.05,83.0,32.0,8.1,38.0,Codemasters,E
Forza Motorsport,Xbox,2005.0,Driving,Microsoft Game Studios  ,0.52,0.51,0.0,0.02,1.05,92.0,73.0,7.6,238.0,Microsoft Game Studios,E
ATV: Quad Power Racing,PlayStation,2000.0,Driving,Acclaim Entertainment  ,0.58,0.39,0.0,0.07,1.04,42.0,9.0,4.5,4.0,Climax Group,E
F1 2012,PlayStation 3,2012.0,Driving,Codemasters  ,0.12,0.65,0.05,0.18,1.01,81.0,23.0,7.5,57.0,Codemasters,E
Ford Racing 2,PlayStation 2,2003.0,Driving,Gotham Games  ,0.49,0.38,0.0,0.13,1.0,51.0,5.0,8.5,15.0,Razorworks Studios,E
The Simpsons: Hit & Run,GameCube,2003.0,Driving,VU Games  ,0.77,0.2,0.0,0.03,0.99,79.0,28.0,8.8,65.0,Radical Entertainment,T
DiRT 2,PlayStation 3,2009.0,Driving,Codemasters  ,0.27,0.53,0.0,0.19,0.99,87.0,63.0,8.2,110.0,Codemasters,T
Midnight Club: LA Remix,PSP,2008.0,Driving,Rockstar Games  ,0.52,0.28,0.0,0.19,0.99,79.0,26.0,8.5,52.0,Rockstar London,T
Driver: San Francisco,PlayStation 3,2011.0,Driving,Ubisoft  ,0.24,0.53,0.01,0.17,0.95,79.0,53.0,7.7,141.0,Ubisoft Reflections,T
Cars,GameCube,2006.0,Driving,THQ  ,0.72,0.19,0.0,0.03,0.93,71.0,21.0,7.2,11.0,Rainbow Studios,E
SnoCross Championship Racing,PlayStation,2000.0,Driving,Crave Entertainment  ,0.52,0.35,0.0,0.06,0.93,66.0,8.0,,,UDS,E
Sonic Riders,GameCube,2006.0,Driving,Sega  ,0.71,0.18,0.0,0.03,0.92,59.0,32.0,8.0,94.0,Sonic Team,E
Starsky & Hutch,PlayStation 2,2003.0,Driving,Gotham Games  ,0.45,0.35,0.0,0.12,0.92,60.0,15.0,7.3,10.0,Minds-Eye Productions,T
Tokyo Xtreme Racer 3,PlayStation 2,2003.0,Driving,Crave Entertainment  ,0.35,0.27,0.21,0.09,0.91,63.0,15.0,8.7,25.0,Genki,E
Sonic Riders: Zero Gravity,Wii,2008.0,Driving,Sega  ,0.48,0.32,0.02,0.09,0.91,56.0,26.0,7.9,95.0,Sonic Team,E
Burnout Revenge,PlayStation 2,2005.0,Driving,Electronic Arts  ,0.75,0.03,0.0,0.12,0.9,90.0,52.0,8.9,184.0,Criterion Games,E10+
Pure,PlayStation 3,2008.0,Driving,Disney Interactive Studios  ,0.42,0.33,0.0,0.14,0.89,83.0,43.0,7.6,36.0,Black Rock Studio,E
F1 2010,Xbox 360,2010.0,Driving,Codemasters  ,0.18,0.59,0.01,0.1,0.88,84.0,43.0,7.6,68.0,Codemasters Birmingham,E
LittleBigPlanet Karting,PlayStation 3,2012.0,Driving,Sony Computer Entertainment  ,0.42,0.31,0.01,0.14,0.88,73.0,69.0,7.1,187.0,"Media Molecule, United Front Games",E
F1 2009,Wii,2009.0,Driving,Codemasters  ,0.15,0.62,0.0,0.11,0.88,69.0,29.0,7.2,30.0,Sumo Digital,E
GRID,Xbox 360,2008.0,Driving,Codemasters  ,0.33,0.44,0.01,0.09,0.87,87.0,62.0,7.9,140.0,Codemasters,E
DiRT,Xbox 360,2007.0,Driving,Codemasters  ,0.38,0.4,0.0,0.09,0.87,83.0,59.0,7.4,103.0,Codemasters,E
Ford Racing,PlayStation,2001.0,Driving,Empire Interactive  ,0.48,0.33,0.0,0.06,0.86,53.0,4.0,5.8,4.0,Toolbox Design,E
Burnout Legends,PSP,2005.0,Driving,Electronic Arts  ,0.7,0.06,0.0,0.09,0.85,86.0,53.0,8.6,140.0,Criterion Games,E10+
Burnout 2: Point of Impact,PlayStation 2,2002.0,Driving,Acclaim Entertainment  ,0.42,0.32,0.0,0.11,0.85,86.0,31.0,8.3,64.0,Criterion Games,E
ATV Quad Power Racing 2,PlayStation 2,2003.0,Driving,Acclaim Entertainment  ,0.41,0.32,0.0,0.11,0.84,68.0,19.0,7.2,5.0,Acclaim,E
Big Mutha Truckers,PlayStation 2,2003.0,Driving,THQ  ,0.41,0.32,0.0,0.11,0.84,62.0,15.0,5.3,20.0,Eutechnyx,T
Forza Horizon 2,Xbox 360,2014.0,Driving,Microsoft Studios  ,0.35,0.41,0.0,0.07,0.83,,,5.4,163.0,"Sumo Digital, Playground Games",E10+
Need for Speed: Nitro,Wii,2009.0,Driving,Electronic Arts  ,0.45,0.3,0.0,0.08,0.83,69.0,41.0,7.5,52.0,EA Montreal,E10+
Need for Speed: Hot Pursuit 2,Xbox,2002.0,Driving,Electronic Arts  ,0.68,0.11,0.0,0.03,0.82,75.0,18.0,7.5,15.0,EA Seattle,E
The Crew 2,PlayStation 4,2018.0,Racing,Ubisoft  ,0.22,0.42,0.05,0.12,0.82,64.0,53.0,5.5,346.0,Ubisoft Ivory Tower,T
NASCAR 2001,PlayStation,2000.0,Driving,EA Sports  ,0.45,0.31,0.0,0.05,0.81,73.0,8.0,7.1,9.0,Black Box,E
DiRT 2,Xbox 360,2009.0,Driving,Codemasters  ,0.32,0.39,0.0,0.09,0.8,87.0,65.0,8.2,122.0,Codemasters,T
Need for Speed: Hot Pursuit 2,GameCube,2002.0,Driving,Electronic Arts  ,0.68,0.09,0.0,0.02,0.8,68.0,16.0,8.1,19.0,EA Seattle,E
Motocross Mania,PlayStation,2001.0,Driving,Take-Two Interactive  ,0.44,0.3,0.0,0.05,0.79,34.0,6.0,5.3,7.0,Deibus Studios,E
F1 2016,PlayStation 4,2017.0,Racing,Codemasters  ,0.07,0.56,0.03,0.11,0.78,82.0,49.0,7.9,127.0,Codemasters,E
Need for Speed: Porsche Unleashed,PlayStation,2000.0,Driving,Electronic Arts  ,0.43,0.29,0.0,0.05,0.77,78.0,13.0,8.2,46.0,Eden Studios,E
Need for Speed: Shift,PSP,2009.0,Driving,Electronic Arts  ,0.16,0.38,0.01,0.21,0.75,69.0,11.0,6.3,38.0,EA Bright Light,E
Burnout,PlayStation 2,2001.0,Driving,Acclaim Entertainment  ,0.36,0.28,0.0,0.1,0.74,79.0,25.0,7.6,40.0,Criterion Games,E
Midnight Club 3: DUB Edition,Xbox,2005.0,Driving,Rockstar Games  ,0.61,0.1,0.0,0.03,0.74,84.0,53.0,7.4,44.0,Rockstar San Diego,E10+
Blur,PlayStation 3,2010.0,Driving,Activision  ,0.22,0.37,0.02,0.12,0.72,81.0,58.0,8.1,109.0,Bizarre Creations,E10+
F1 2011,Xbox 360,2011.0,Driving,Codemasters  ,0.11,0.5,0.01,0.09,0.72,84.0,61.0,7.2,60.0,Codemasters,E
DiRT 3,Xbox 360,2011.0,Driving,Codemasters  ,0.23,0.4,0.01,0.07,0.71,87.0,81.0,7.1,177.0,Codemasters,T
The Crew,Xbox One,2014.0,GT / Street,Ubisoft  ,0.32,0.34,0.0,0.06,0.71,64.0,18.0,5.7,195.0,"Ubisoft Reflections, Ivory Tower",T
Super Trucks Racing,PlayStation 2,2003.0,Driving,XS Games  ,0.35,0.27,0.0,0.09,0.71,66.0,8.0,,,Jester Interactive,E
Jeremy McGrath Supercross 2000,PlayStation,2000.0,Driving,Acclaim Entertainment  ,0.4,0.27,0.0,0.05,0.71,43.0,11.0,,,Acclaim,E
NASCAR 2001,PlayStation 2,2000.0,Driving,EA Sports  ,0.34,0.27,0.0,0.09,0.7,66.0,16.0,6.5,10.0,EA Sports,E
Driver: San Francisco,Xbox 360,2011.0,Driving,Ubisoft  ,0.25,0.37,0.0,0.07,0.7,80.0,63.0,7.7,145.0,Ubisoft Reflections,T
